"SiteID","Year","Month","Day","Date","NEE_int","GPP_int","TA_avg","VPD_avg","SW_IN_avg","P_int","SWC_avg"
"US-Ses",2007,1,1,2007-01-01,0.4477416043212,0.00121959021384,-8.23272340425532,0.0394545212765957,124.683968340426,0.106,NA
"US-Ses",2007,1,2,2007-01-02,0.404253938736,0.00988936999362,-5.97958333333333,0.05690941875,128.096339054167,0,NA
"US-Ses",2007,1,3,2007-01-03,0.4647873464748,0.01537896583458,-7.11872916666667,0.0483817416666667,145.032614833333,0,NA
"US-Ses",2007,1,4,2007-01-04,0.1440375719202,0.18653624840232,-1.98041666666667,0.18220363125,149.953130908333,0,NA
"US-Ses",2007,1,5,2007-01-05,0.0740842876026,0.33004699768404,3.52416666666667,0.3184516125,150.331484991667,0.956,NA
"US-Ses",2007,1,6,2007-01-06,0.27699380508942,0.03534631263306,-2.82979166666667,0.106365022916667,139.9899947,0.319,NA
"US-Ses",2007,1,7,2007-01-07,0.24657322013154,0.0863365309398,-3.83166666666667,0.20503293125,152.290888666667,0.106,NA
"US-Ses",2007,1,8,2007-01-08,0.2986084184994,0.07226791740144,-1.46375,0.274622585416667,151.264932241667,0,NA
"US-Ses",2007,1,9,2007-01-09,0.0647214008166,0.22086075523788,-0.646041666666668,0.204239597916667,143.104617333333,0,NA
"US-Ses",2007,1,10,2007-01-10,0.14527060748766,0.16449384400974,0.993333333333334,0.259211160416667,125.4216859375,0,NA
"US-Ses",2007,1,11,2007-01-11,0.1633507986978,0.1856977050015,8.285625,0.481006447916667,119.7065045625,0,NA
"US-Ses",2007,1,12,2007-01-12,0.1533375450882,0.25500045386106,8.809375,0.437698504166667,143.6311405625,0,NA
"US-Ses",2007,1,13,2007-01-13,0.2203780153716,0.21633587595054,7.6125,0.542850235416667,146.759837479167,0,NA
"US-Ses",2007,1,14,2007-01-14,0.5265462941964,0.01620100684206,-1.716875,0.28946509375,162.067427558333,0,NA
"US-Ses",2007,1,15,2007-01-15,0.565324043112,0.001216005651,-7.61125,0.161778685416667,164.509304308333,0,NA
"US-Ses",2007,1,16,2007-01-16,0.40848342021,0.08721402673428,-5.73958333333333,0.229164485416667,164.758193979167,0,NA
"US-Ses",2007,1,17,2007-01-17,0.07559993935764,0.23476529179008,-1.238125,0.236464808333333,162.111408666667,0,NA
"US-Ses",2007,1,18,2007-01-18,0.1897709509908,0.15247540367568,-1.9625,0.216019727083333,72.1317201875,0,NA
"US-Ses",2007,1,19,2007-01-19,0.27502752103308,0.07551675501516,-2.168125,0.139027439583333,38.2199959979167,0,NA
"US-Ses",2007,1,20,2007-01-20,0.23300078532714,0.0887554190232,-0.599791666666667,0.104387708333333,59.70237825,3.828,NA
"US-Ses",2007,1,21,2007-01-21,0.09244836840654,0.2380115566476,0.0641666666666668,0.211368114583333,79.4444860333333,0,NA
"US-Ses",2007,1,22,2007-01-22,0.566316391932,0.0116180048844,-3.04,0.141854583333333,75.2455102416667,0,NA
"US-Ses",2007,1,23,2007-01-23,0.32206115379132,0.0834927056874,-2.78645833333333,0.205373758333333,170.955851908333,0,NA
"US-Ses",2007,1,24,2007-01-24,0.20393909344044,0.14451177412746,0.151875,0.284866091666667,173.824154875,0,NA
"US-Ses",2007,1,25,2007-01-25,0.09216731316852,0.16821678437964,0.935625,0.280125870833333,175.429798416667,0,NA
"US-Ses",2007,1,26,2007-01-26,0.139464141048,0.14710030413354,-0.154375,0.116052797916667,102.193110125,0,NA
"US-Ses",2007,1,27,2007-01-27,0.12706557706638,0.15096707022294,0.799166666666667,0.197174297916667,141.627171875,0,NA
"US-Ses",2007,1,28,2007-01-28,0.09520448429232,0.12670681810518,2.321875,0.299868020833333,170.8575952,0,NA
"US-Ses",2007,1,29,2007-01-29,0.059827560833034,0.105437993289786,2.91541666666667,0.321157575,157.0625602,0,NA
"US-Ses",2007,1,30,2007-01-30,0.0832923658107,0.12195140689044,0.835833333333333,0.125622439583333,89.3733766666667,1.062,NA
"US-Ses",2007,1,31,2007-01-31,0.03377366892324,0.09385716430008,3.393125,0.240099364583333,97.62743,0.212,NA
"US-Ses",2007,2,1,2007-02-01,0.07646432706738,0.0779128082658,0.858541666666667,0.28488216875,75.0127960833333,0,NA
"US-Ses",2007,2,2,2007-02-02,0.3637618477794,0.01257638683662,-2.78208333333333,0.27307935,190.488617941667,0,NA
"US-Ses",2007,2,3,2007-02-03,0.23962167179478,0.02878066907838,-1.13875,0.341478570833333,192.078965270833,0,NA
"US-Ses",2007,2,4,2007-02-04,0.200366540831736,0.031444528521204,2.28895833333333,0.53523459375,194.657363625,0,NA
"US-Ses",2007,2,5,2007-02-05,0.15363725388966,0.03816689011452,4.98458333333333,0.504935425,192.117768575,0,NA
"US-Ses",2007,2,6,2007-02-06,0.02986914601512,0.08363134914084,6.48333333333333,0.528769341666667,196.852460508333,0,NA
"US-Ses",2007,2,7,2007-02-07,0.05978544481404,0.0711346334292,8.71354166666667,0.645418908333333,193.090415483333,0,NA
"US-Ses",2007,2,8,2007-02-08,0.09620666579736,0.03359890743192,9.47229166666667,0.812237510416667,198.13409925,0,NA
"US-Ses",2007,2,9,2007-02-09,0.04978718453574,0.0437464005417,9.58291666666667,0.742543822916667,150.745939233333,0,NA
"US-Ses",2007,2,10,2007-02-10,0.02587897086435,0.06441594871527,11.1722916666667,0.8130668375,179.1206060625,0,NA
"US-Ses",2007,2,11,2007-02-11,0.05327073102222,0.07908832219338,8.87395833333333,0.466672602083333,101.594626333333,2.34,NA
"US-Ses",2007,2,12,2007-02-12,0.2240480304711,0.04468293352404,7.7025,0.455560222916667,163.14172825,0.106,NA
"US-Ses",2007,2,13,2007-02-13,-0.01780988533668,0.11510773054578,1.84125,0.141835779166667,107.087870095833,0.744,NA
"US-Ses",2007,2,14,2007-02-14,0.00249927482375999,0.11504591521362,0.731458333333333,0.0522823270833333,61.1443864166667,3.297,NA
"US-Ses",2007,2,15,2007-02-15,0.1968677152002,0.0444566217816,0.691041666666667,0.263406558333333,210.051830391667,0,NA
"US-Ses",2007,2,16,2007-02-16,0.1941754015062,0.0438262208433,4.08333333333333,0.467228110416667,213.493445229167,0,NA
"US-Ses",2007,2,17,2007-02-17,0.05939746885512,0.0823074217722,6.14458333333333,0.591019120833333,222.0496589375,0,NA
"US-Ses",2007,2,18,2007-02-18,0.0055560291624,0.1081206954693,5.47729166666667,0.543611458333333,148.878616933333,0,NA
"US-Ses",2007,2,19,2007-02-19,0.00128534683554001,0.11001448833624,8.46270833333333,0.694317989583333,138.7408719125,0,NA
"US-Ses",2007,2,20,2007-02-20,0.01052649468972,0.09404885841876,5.363125,0.471128764583333,180.076706875,0,NA
"US-Ses",2007,2,21,2007-02-21,0.02185470561294,0.13624032835278,6.03916666666667,0.55990384375,228.920420316667,0,NA
"US-Ses",2007,2,22,2007-02-22,-0.043639026453594,0.196433477841834,7.46395833333333,0.70944584375,124.307944554167,0,NA
"US-Ses",2007,2,23,2007-02-23,-0.0612765883638,0.26211510196902,8.0825,0.794307620833333,233.109279916667,0.106,NA
"US-Ses",2007,2,24,2007-02-24,0.36517484007612,0.02695633630488,1.36604166666667,0.502216335416667,236.012484025,0,NA
"US-Ses",2007,2,25,2007-02-25,-0.0143699459868,0.2252149916058,5.263125,0.811277535416667,219.212254166667,0,NA
"US-Ses",2007,2,26,2007-02-26,0.03822066936702,0.16793111115234,10.2408333333333,1.00503858125,237.777998041667,0,NA
"US-Ses",2007,2,27,2007-02-27,-0.16107076161792,0.32930396839764,10.4714583333333,1.01527386666667,245.287609983333,0,NA
"US-Ses",2007,2,28,2007-02-28,0.1457524544562,0.1058957045622,6.19833333333333,0.74474896875,232.565366483333,0,NA
"US-Ses",2007,3,1,2007-03-01,0.11534776869924,0.0942512694723,0.99625,0.495885854166667,243.478048875,0,NA
"US-Ses",2007,3,2,2007-03-02,0.16292812295988,0.0619268146587,0.225833333333333,0.49722669375,229.467475708333,0,NA
