"SiteID","Year","Month","Day","Date","NEE_int","GPP_int","TA_avg","VPD_avg","SW_IN_avg","P_int","SWC_avg"
"US-Vcp",2008,1,1,2008-01-01,-0.632650046094,1.240250721478,-12.0885,0.138640085106383,150.586410638298,0,0.188247866
"US-Vcp",2008,1,2,2008-01-02,0.173269508922,0.693847417781016,-6.41154729166667,0.205836666666667,94.5367041666667,0,0.184059259333333
"US-Vcp",2008,1,3,2008-01-03,0.0772466589882,1.01975941965159,-2.67500666666667,0.238179604166667,119.37298125,0,0.181134920666667
"US-Vcp",2008,1,4,2008-01-04,0.141005092293,1.14234339897304,0.917181875,0.214012041666667,99.8807702083333,0,0.182259259333333
"US-Vcp",2008,1,5,2008-01-05,0.6569283139911,0.860293269428364,1.35765958333333,0.1159670625,35.5155875895833,0,0.185277777666667
"US-Vcp",2008,1,6,2008-01-06,0.7204379790672,0.790117266362886,-0.63655375,0.0272830625,12.754416875,4.1,0.187596296
"US-Vcp",2008,1,7,2008-01-07,0.987969297114,0.307905224799096,-3.880475,0.0430724791666667,5.5482059375,0,0.189993055666667
"US-Vcp",2008,1,8,2008-01-08,-0.357999673824,1.49282035680143,-7.10619375,0.0871537083333334,53.7981854166667,5.9,0.191577778
"US-Vcp",2008,1,9,2008-01-09,0.044935457112,1.19931450145594,-6.45,0.0668497291666667,28.2358825,0,0.193013889
"US-Vcp",2008,1,10,2008-01-10,-0.2805362979606,1.53682546786925,-7.49815416666667,0.118710583333333,104.910458333333,2.2,0.194303703666667
"US-Vcp",2008,1,11,2008-01-11,-0.0396359468766001,1.52987203947469,-5.29548479166667,0.137598791666667,147.416062708333,2.8,0.194844444333333
"US-Vcp",2008,1,12,2008-01-12,-0.302490621126,1.34220286858318,-7.95480416666667,0.145538833333333,152.11043125,2.1,0.193492592666667
"US-Vcp",2008,1,13,2008-01-13,-0.2590886780478,1.25409656978591,-9.10927291666667,0.118066854166667,125.806252083333,1,0.190317460333333
"US-Vcp",2008,1,14,2008-01-14,-0.27548433227322,1.38476049274719,-7.83127270833333,0.146597916666667,153.561370833333,0.7,0.188485185
"US-Vcp",2008,1,15,2008-01-15,-0.1493640420462,1.58717273213322,-5.12629395833333,0.2449978125,104.948782083333,0,0.186634920666667
